   locus    deme        mean         std  mean_all_1   std_all_1  mean_all_2   std_all_2
     376       1    2.424470    4.910659    0.441408    0.700648    3.427948    5.750808
     376       2    1.103806    2.086666    1.494778    2.584795    0.595991    0.935600
     376       3    1.152399    2.135196    1.251186    2.224333    1.045807    2.029255
     376       4    1.123555    2.012518    1.339083    2.362651    0.887241    1.504602
     377       1    1.377231    2.430584    1.767858    2.943425    0.869865    1.368383
     377       2    3.803988    6.962964    0.530541    0.793835    5.316282    7.959448
     377       3    1.208965    2.069807    1.195793    2.188354    1.221774    1.947541
     377       4    1.569069    2.955319    2.000999    3.575798    0.947510    1.499191
     378       1    0.871919    1.450426    0.986281    1.692887    0.739811    1.091229
     378       2    0.900254    1.652797    1.168448    2.084024    0.594157    0.846637
     378       3    1.495520    3.210669    0.445500    0.676554    2.222183    3.979255
     378       4    0.891033    1.625457    0.955414    1.792923    0.821844    1.420440
     379       1    0.776334    1.479030    0.982329    1.806662    0.501032    0.785076
     379       2    0.811431    1.520370    0.573358    1.016548    1.002319    1.804014
     379       3    0.722289    1.236604    0.531346    0.784042    0.869299    1.477689
     379       4    0.778663    1.352112    0.889310    1.493819    0.674043    1.193468
     380       1    0.655550    1.006547    0.602062    1.007289    0.709038    1.002956
     380       2    0.628594    0.965957    0.639328    0.965498    0.617510    0.966305
     380       3    0.679657    1.173948    0.699419    1.318467    0.657988    0.991119
     380       4    0.725897    1.197453    0.734037    1.282883    0.717424    1.101457
     381       1    0.753990    1.223069    0.883765    1.451778    0.617832    0.904345
     381       2    0.865231    1.697200    0.502236    0.819421    1.127012    2.076060
     381       3    0.839819    1.426389    1.055698    1.709987    0.583316    0.925510
     381       4    0.807173    1.203864    0.876909    1.317565    0.731322    1.061328
     382       1    0.724141    1.182119    0.708009    1.181219    0.739640    1.182777
     382       2    0.782363    1.236657    0.929240    1.421902    0.627645    0.981775
     382       3    0.913826    1.656867    0.549302    0.772412    1.183257    2.040218
     382       4    0.830461    1.655286    0.978277    1.974914    0.665107    1.179070
     383       1    0.795552    1.406616    0.978409    1.703622    0.563768    0.843522
     383       2    0.803995    1.338970    0.554207    0.753125    1.010858    1.647240
     383       3    0.820434    1.493350    0.557618    0.882026    1.024432    1.806102
     383       4    0.864832    1.525417    1.084298    1.920937    0.628974    0.868675
     384       1    0.694369    1.182334    0.814200    1.430968    0.566615    0.820711
     384       2    0.679047    1.111246    0.699429    1.097108    0.657917    1.125326
     384       3    0.647809    0.981295    0.667510    1.025416    0.624116    0.924895
     384       4    0.694809    1.161328    0.539049    0.818114    0.824847    1.370657
     385       1    0.656255    1.058841    0.659617    1.040663    0.653077    1.075737
     385       2    0.719484    1.268324    0.767589    1.375557    0.666528    1.136308
     385       3    0.710409    1.191899    0.785689    1.335784    0.625519    0.998449
     385       4    0.736351    1.224687    0.834493    1.378474    0.637421    1.037695
     386       1    0.804519    1.292340    0.521471    0.812438    1.010328    1.517888
     386       2    0.837684    1.492845    1.074833    1.772566    0.568105    1.026486
     386       3    0.703095    1.176062    0.726620    1.318262    0.679664    1.014270
     386       4    0.746903    1.146992    0.744552    1.133136    0.749073    1.159631
     387       1    0.750726    1.244864    0.916373    1.475203    0.563933    0.881666
     387       2    0.756448    1.356106    0.769575    1.452236    0.742285    1.243922
     387       3    0.671804    1.087986    0.672619    1.169121    0.670866    0.986414
     387       4    0.761918    1.330918    0.617572    1.030914    0.881942    1.526035
     388       1    0.666365    1.049353    0.705216    1.063236    0.627824    1.033955
     388       2    0.777051    1.387036    0.604024    1.021595    0.936768    1.638057
     388       3    0.761309    1.221689    0.745610    1.087926    0.774683    1.324881
     388       4    0.867812    1.807799    1.003637    2.186214    0.717087    1.244083
     389       1    0.744333    1.223293    0.834969    1.371209    0.645354    1.028876
     389       2    0.723227    1.147967    0.728132    1.142400    0.718515    1.153271
     389       3    0.734629    1.125420    0.810186    1.195803    0.655357    1.040619
     389       4    0.728966    1.120096    0.775927    1.191425    0.673615    1.026946
     390       1    0.760876    1.165958    0.826577    1.298929    0.689984    0.998058
     390       2    0.824066    1.463308    0.899934    1.657430    0.732824    1.182140
     390       3    0.760463    1.366244    0.566917    0.944709    0.928010    1.627702
     390       4    0.745502    1.272838    0.741888    1.313583    0.749117    1.230735
     391       1    0.800654    1.350312    0.984541    1.636904    0.587376    0.863536
     391       2    0.960705    1.953906    0.453140    0.596190    1.328252    2.450161
     391       3    0.722063    1.279325    0.743910    1.159918    0.699049    1.393719
     391       4    0.915661    1.771757    1.083563    2.126228    0.719350    1.205039
     392       1    0.786542    1.477879    0.609762    0.976868    0.951037    1.808970
     392       2    0.840281    1.384540    0.692556    0.965906    0.955413    1.628976
     392       3    0.728145    1.165992    0.718431    1.099079    0.738134    1.230938
     392       4    0.788074    1.239208    0.774153    1.171726    0.803217    1.308493
     393       1    0.714247    1.269249    0.738693    1.326147    0.686007    1.199549
     393       2    0.691379    1.133518    0.672214    1.120288    0.712058    1.147263
     393       3    0.769226    1.416135    0.841374    1.584552    0.700185    1.229667
     393       4    0.707481    1.087774    0.767805    1.162737    0.641075    0.994545
     394       1    0.784462    1.352964    0.564949    0.795433    0.989540    1.691882
     394       2    0.820339    1.369924    0.949544    1.605297    0.679240    1.036246
     394       3    0.898937    1.625782    0.598341    1.003834    1.130370    1.944020
     394       4    0.890619    1.765249    1.069344    2.183717    0.688268    1.080750
     395       1    0.652435    0.967017    0.673603    1.014813    0.632177    0.918496
     395       2    0.659264    0.986175    0.708890    1.046615    0.604195    0.911281
     395       3    0.753376    1.307771    0.724579    1.340721    0.780933    1.274834
     395       4    0.709368    1.230859    0.616741    0.947050    0.795559    1.440401
     396       1    0.656708    1.010789    0.687472    1.026710    0.627852    0.994759
     396       2    0.713991    1.133871    0.816151    1.229049    0.607235    1.014074
     396       3    0.750394    1.198151    0.777776    1.247045    0.720730    1.142084
     396       4    0.776531    1.377742    0.809176    1.422588    0.744914    1.332110
     397       1    0.704827    1.060303    0.564362    0.802387    0.843061    1.248402
     397       2    0.749290    1.253186    0.750503    1.193567    0.748105    1.308774
     397       3    0.705566    1.167178    0.701676    1.283802    0.709488    1.036405
     397       4    0.740190    1.223812    0.708947    1.142526    0.771060    1.298404
     398       1    0.829686    1.716550    0.940562    2.110091    0.709088    1.131656
     398       2    0.926085    1.740607    0.515341    0.813607    1.290330    2.201622
     398       3    0.865196    1.496942    0.607552    0.996759    1.071776    1.773422
     398       4    0.913415    2.147739    1.200663    2.736711    0.549307    0.853849
     399       1    0.801732    1.433771    0.549376    0.874902    1.015837    1.746571
     399       2    0.670938    1.009208    0.698578    1.049597    0.639769    0.960675
     399       3    0.733837    1.193786    0.766388    1.220462    0.698432    1.163044
     399       4    0.735378    1.164765    0.764717    1.191469    0.705326    1.135977
     400       1    0.725958    1.284768    0.755448    1.136808    0.692164    1.434945
     400       2    0.675901    1.060838    0.620702    1.044481    0.726650    1.073155
     400       3    0.708626    1.113886    0.668905    1.017720    0.747250    1.198767
     400       4    0.736773    1.456016    0.575292    0.918296    0.890684    1.813369
     401       1    0.734839    1.171951    0.801693    1.292235    0.657300    1.009205
     401       2    0.767363    1.215826    0.720275    1.189437    0.814264    1.239776
     401       3    0.799683    1.496066    0.897974    1.765380    0.689731    1.110294
     401       4    0.739511    1.224361    0.589051    0.822001    0.876737    1.486787
     402       1    0.689466    1.225326    0.521194    0.886149    0.841104    1.448544
     402       2    0.703945    1.264222    0.902628    1.609478    0.496323    0.690725
     402       3    0.750792    1.408458    0.537730    0.818900    0.936721    1.748001
     402       4    0.743555    1.250215    0.838210    1.437605    0.640188    0.996259
