   locus    deme        mean         std  mean_all_1   std_all_1  mean_all_2   std_all_2
    1575       3   15.649749   20.232882   14.453076   17.688702   16.796047   22.340586
    1576       1   17.103086   24.577944   19.388604   27.437146   14.444270   20.443011
    1576       2   14.671871   18.692945   17.793966   20.922330    9.642284   12.889911
    1576       3   16.009408   21.906762    8.574101   10.974629   20.399638   25.302912
    1577       1   35.293418   57.569861   14.156761   20.018955   45.869675   66.608881
    1577       2   25.482647   28.444839   31.229007   30.258847   11.716750   16.893836
    1577       3   24.228010   28.174440   28.914526   30.493864   14.280596   18.957803
    1578       1   23.051164   38.393140   25.758312   38.493320   19.873207   38.030100
    1578       2   22.303791   38.199840   13.118618   17.104441   29.211781   47.175026
    1578       3   23.537490   44.084545   13.275315   16.855534   31.130339   55.096272
    1579       1   16.222685   24.497961   16.738718   24.918467   15.713826   24.065278
    1579       2   13.639752   18.336334   16.571243   20.488855    9.416902   13.624346
    1579       3   13.431978   17.968175   10.558078   13.063404   15.720000   20.789882
    1580       1   16.929517   26.510419   15.224846   23.008134   18.618915   29.477833
    1580       2   14.547157   21.512668   11.576136   14.517891   17.303406   26.092453
    1580       3   14.805954   20.770475   12.566761   15.915597   16.895796   24.260927
    1581       1   32.894729   47.577766   17.603364   27.138703   40.877892   53.620058
    1581       2   28.938536   32.126464   35.384169   33.937445    8.721775   10.854928
    1581       3   24.745322   29.594976   31.211303   32.603408   10.733137   13.543221
    1582       1   21.655631   35.383508   18.832009   27.385523   24.275135   41.273104
    1582       2   18.913246   28.397558   18.543036   22.876641   19.348715   33.749846
    1582       3   22.057335   39.465582   11.826209   14.433729   29.405463   48.962949
    1583       1   20.243626   26.796413   22.092760   28.331258   18.072904   24.698059
    1583       2   24.426522   32.413016    7.845860    9.691997   30.802817   35.666818
    1583       3   21.017630   24.732981   26.016529   27.107799    9.640119   12.049619
    1584       1   20.017590   30.476875   19.571033   26.415455   20.442365   33.886015
    1584       2   22.445342   40.607216    9.585075   12.395152   30.161503   48.860605
    1584       3   16.122459   20.797062   17.875170   20.554642   13.803834   20.888730
    1585       1   22.783945   40.414476   17.227252   24.344978   27.541299   49.751532
    1585       2   18.275358   22.794850   21.639507   24.040266   13.176240   19.698706
    1585       3   20.625371   32.427406   11.849525   14.951225   26.686120   39.159227
    1586       1   26.707181   44.681684   19.507980   27.517112   32.615310   54.185155
    1586       2   26.050534   44.970192   15.103794   17.912736   33.720699   55.422895
    1586       3   29.824975   34.834228   37.527218   37.379985   13.864414   21.326028
    1587       1   26.841504   44.037964   13.914210   18.352112   35.106496   52.808753
    1587       2   25.228644   28.452115   31.068124   30.155563    9.520228   14.229526
    1587       3   18.146158   24.862743   17.580684   20.068666   18.739443   29.042501
    1588       1   21.859177   39.489011   16.278933   23.529771   26.607935   48.643651
    1588       2   18.291208   29.067885   15.122654   18.678922   21.472461   36.369899
    1588       3   18.780258   30.432552   15.693228   19.842951   21.770059   37.730634
    1589       1   66.409055   72.487458   56.672636   50.514786   75.360580   87.017003
    1589       2   73.817756   87.707737   29.320928   25.008333   93.069965   97.586264
    1589       3  196.972657   39.897103  196.972657   39.897103        -nan        -nan
    1590       1   49.873564   67.242138   64.765604   74.794877   16.726765   23.267925
    1590       2   35.250978   55.456633   15.877732   18.526129   46.555872   65.749230
    1590       3   43.890332   73.070867   13.244839   15.949776   57.901296   83.895696
    1591       1   15.702355   25.331991   16.449111   28.404187   14.951856   21.786933
    1591       2   12.404235   16.412294   13.851190   18.319450   10.664064   13.570391
    1591       3   13.175939   18.232947   16.156335   21.436584    9.093784   11.381705
    1592       1   19.157671   28.322123   18.549519   25.312144   19.775014   31.068698
    1592       2   19.079156   31.946475   10.047137   12.797612   25.087969   38.732539
    1592       3   15.819888   21.756690   14.337932   16.815775   17.187848   25.404292
    1593       1   20.889578   34.612364   15.956854   23.429080   24.987011   41.233409
    1593       2   18.735579   28.580227   15.563295   19.664196   21.817181   34.862733
    1593       3   19.280437   29.305739   16.474393   20.405696   22.069695   35.819086
    1594       1   21.317340   33.204047   20.021863   28.425995   22.596085   37.281162
    1594       2   21.453184   37.274751   12.480071   15.416355   28.181057   46.339273
    1594       3   18.845524   28.562859   16.341761   20.018205   21.231923   34.638378
    1595       1   22.914253   38.794967   17.381683   24.196558   27.703642   47.451708
    1595       2   19.983547   26.601067   21.632447   25.097270   17.918708   28.236561
    1595       3   21.674016   37.303738   14.409756   17.848881   27.249809   46.298621
    1596       1   65.469433   71.553335   79.795541   76.714256   24.642092   26.218491
    1596       2   96.281102   68.869098   11.836350   16.452167   99.960276   67.923355
    1596       3   37.464365   38.696783   44.333464   42.045921   19.713038   19.015061
    1597       1   78.269507   79.367099   65.615035   56.535574   89.468894   93.691341
    1597       2  110.571953   95.368094   21.580341   18.741511  119.913614   95.364238
    1597       3  382.020190  118.336473  382.020190  118.336473        -nan        -nan
    1598       1   25.111918   41.516091   20.094393   28.071398   29.237946   49.550083
    1598       2   23.384948   28.198397   28.405349   29.949456   14.650825   22.313145
    1598       3   26.726751   45.269533   12.885704   16.298732   35.716297   54.795692
    1599       1   23.923167   37.053102   26.566634   39.249619   20.798020   34.011249
    1599       2   24.128379   42.541283   13.177761   16.370725   32.222314   52.869436
    1599       3   23.110799   41.385150   13.605218   17.851471   30.369911   51.532807
    1600       1   22.578437   40.302571   17.920948   24.381110   26.671513   49.935329
    1600       2   21.005955   34.791630   13.854094   17.905048   26.357348   42.536949
    1600       3   20.293654   27.977062   22.478267   26.222552   17.493412   29.843737
    1601       1   17.492800   27.051453   15.519449   22.643831   19.323499   30.463437
    1601       2   15.410083   22.292227   11.497704   13.817302   18.729459   27.066204
    1601       3   15.562492   22.464889   14.381311   17.991801   16.729584   26.090963
    1602       1   15.323659   23.079720   16.880269   25.178891   13.613511   20.390969
    1602       2   12.112750   15.517564   10.782513   14.183473   13.293578   16.522805
    1602       3   13.311532   17.547776   16.300941   20.211882    8.910561   11.282900
    1603       1   19.767347   28.526452   17.832200   24.156534   21.528755   31.887277
    1603       2   16.793455   21.548168   18.207131   20.610372   15.053364   22.527775
    1603       3   21.643290   36.891318   10.561556   13.615963   28.977399   44.765211
    1604       1   37.958127   44.693680   36.860851   41.800222   38.990450   47.231120
    1604       2   38.866210   41.637671   14.803919   16.288587   46.695623   44.292037
    1604       3   76.371938   53.573849   80.598646   52.250447    7.090680    8.544314
    1605       1   23.402934   38.517241   18.256563   25.720218   27.690791   46.130683
    1605       2   19.812460   26.097763   21.674327   25.499399   17.316534   26.675916
    1605       3   21.962344   38.023534   14.528544   18.178953   27.916748   47.533430
    1606       1   15.462703   23.102878   14.039000   21.840366   16.779525   24.137438
    1606       2   13.259950   16.831083   16.406457   19.211213    8.465745   10.700853
    1606       3   12.229947   15.696627   13.359740   16.996595   10.928770   13.938214
    1607       1   24.182211   36.719990   26.170493   37.678085   21.926561   35.467155
    1607       2   24.147910   42.984268   14.130685   17.582425   32.018587   53.997067
    1607       3   23.674699   39.397457   13.696358   17.193446   31.248409   48.713057
    1608       1   23.115639   36.015876   26.796889   43.301073   18.935171   24.659206
    1608       2   23.876849   29.970892   29.573952   32.672683    8.335918   10.320107
    1608       3   23.528642   30.951589   10.766641   16.100934   29.215503   34.124168
    1609       1   21.769813   33.676580   24.028009   36.186525   19.197643   30.363702
    1609       2   22.306542   40.291886   12.509819   15.621490   29.644446   50.308057
    1609       3   21.910321   37.807862   13.000468   16.211307   28.563529   46.872596
    1610       1   23.122178   35.014505   24.034539   34.634281   22.093345   35.410186
    1610       2   32.273085   55.979032    9.345518   11.335270   43.438554   64.934339
    1610       3   20.449022   27.518832   23.199664   26.201943   16.331644   28.894697
    1611       1   20.312298   29.434409   24.961641   33.867434   14.022009   20.442859
    1611       2   22.624218   33.180222    7.941936   10.124803   29.352483   37.608544
    1611       3   15.098060   19.089665   14.469278   17.301946   15.742760   20.743658
    1612       1   22.801665   37.177619   29.651201   44.240792   12.321571   17.907347
    1612       2   16.543184   22.055410   10.412189   14.796208   20.269094   24.744445
    1612       3   15.329744   21.092133   12.428418   17.423628   17.696372   23.402268
    1613       1   21.401455   33.834004   20.177058   30.609635   22.623407   36.730442
    1613       2   22.155133   39.124172   12.874015   15.774388   28.869049   48.483086
    1613       3   19.767515   30.681045   16.686677   20.398515   22.802485   37.949605
    1614       1   21.747463   33.145736   20.718747   29.547096   22.714315   36.176679
    1614       2   21.668147   36.948472   13.253364   16.982677   27.799230   45.393364
    1614       3   19.191573   29.960387   15.792118   19.917185   22.444671   36.815044
    1615       1   23.489922   41.856234   17.908315   24.758905   28.163909   51.553357
