   locus        mean         std
    2533    0.312066    0.050892
    2534    0.439446    0.101129
    2535    0.055694    0.022380
    2536    0.624719    0.097336
    2537    0.038523    0.020071
    2538    0.018952    0.012395
    2539    0.071809    0.025023
    2540    0.147268    0.037242
    2541    0.020618    0.012425
    2542    0.058991    0.022938
    2543    0.093045    0.029328
    2544    0.176574    0.040539
    2545    0.018944    0.012940
    2546    0.100632    0.047859
    2547    0.010300    0.012012
    2548    0.024573    0.015137
    2549    0.121646    0.044039
    2550    0.020312    0.012817
    2551    0.020794    0.012998
    2552    0.211782    0.048758
    2553    0.132565    0.034458
    2554    0.049156    0.021134
    2555    0.421921    0.125538
    2556    0.020153    0.012705
    2557    0.403325    0.057676
    2558    0.042194    0.019557
    2559    0.218942    0.043427
    2560    0.174000    0.040742
    2561    0.028231    0.015420
    2562    0.110183    0.032353
    2563    0.122510    0.034181
    2564    0.020827    0.012959
    2565    0.204206    0.044539
    2566    0.383006    0.050735
    2567    0.074757    0.026868
    2568    0.335524    0.053152
    2569    0.251707    0.061521
    2570    0.068086    0.025374
    2571    0.307512    0.053424
    2572    0.032969    0.016960
    2573    0.018866    0.012618
    2574    0.075360    0.026395
    2575    0.401936    0.063572
    2576    0.048588    0.020901
    2577    0.016834    0.011965
    2578    0.018760    0.012486
    2579    0.287651    0.047247
    2580    0.071768    0.026084
    2581    0.668867    0.054736
    2582    0.334047    0.059244
    2583    0.527528    0.053668
    2584    0.019302    0.012689
    2585    0.310335    0.055919
    2586    0.225533    0.047388
    2587    0.285257    0.048382
    2588    0.108105    0.032245
    2589    0.028153    0.015232
    2590    0.351711    0.050425
    2591    0.281853    0.055218
    2592    0.108744    0.033116
    2593    0.173667    0.038783
    2594    0.290772    0.050934
    2595    0.522831    0.123540
    2596    0.185369    0.040720
    2597    0.290707    0.072531
    2598    0.437021    0.054547
    2599    0.020320    0.012816
    2600    0.138059    0.037042
    2601    0.066791    0.025248
    2602    0.205807    0.043643
    2603    0.033085    0.017940
    2604    0.099674    0.029957
    2605    0.148270    0.047546
    2606    0.188087    0.071714
    2607    0.294005    0.053623
    2608    0.319871    0.050000
    2609    0.028588    0.015492
    2610    0.165375    0.039462
    2611    0.041079    0.019024
    2612    0.273737    0.049980
    2613    0.020224    0.012742
    2614    0.125525    0.034689
    2615    0.214850    0.047290
    2616    0.111076    0.049819
    2617    0.076857    0.025728
    2618    0.524621    0.057981
    2619    0.425601    0.053644
    2620    0.072528    0.026004
    2621    0.191906    0.042620
    2622    0.033719    0.018410
    2623    0.125928    0.034154
    2624    0.031818    0.016479
    2625    0.136348    0.034755
    2626    0.118430    0.032419
    2627    0.058802    0.031576
    2628    0.268827    0.052926
    2629    0.027606    0.015105
    2630    0.152376    0.040136
    2631    0.181023    0.047597
    2632    0.141667    0.036184
    2633    0.047456    0.020384
    2634    0.073652    0.032523
    2635    0.319108    0.052317
    2636    0.094523    0.029294
    2637    0.017296    0.012249
    2638    0.374201    0.056304
    2639    0.290686    0.051287
    2640    0.152194    0.036042
    2641    0.479101    0.054057
    2642    0.129064    0.051607
    2643    0.017048    0.011853
    2644    0.140938    0.040814
    2645    0.069676    0.044963
    2646    0.018714    0.012571
    2647    0.020923    0.014155
    2648    0.017118    0.012429
    2649    0.371103    0.070741
    2650    0.350234    0.060687
    2651    0.417107    0.060980
    2652    0.019355    0.013227
    2653    0.028994    0.023232
    2654    0.020453    0.012925
    2655    0.116403    0.032673
    2656    0.020535    0.012759
    2657    0.017465    0.012252
    2658    0.018819    0.013099
    2659    0.118741    0.032536
    2660    0.020488    0.013563
    2661    0.126906    0.037913
    2662    0.028924    0.016475
    2663    0.611626    0.052485
    2664    0.020821    0.012710
    2665    0.143621    0.035887
    2666    0.095540    0.031464
    2667    0.076420    0.025281
    2668    0.041708    0.018618
    2669    0.019294    0.012871
    2670    0.019084    0.012607
    2671    0.019319    0.012483
    2672    0.018438    0.012493
    2673    0.063336    0.032051
    2674    0.138749    0.034891
    2675    0.020350    0.012811
    2676    0.025545    0.016922
    2677    0.010969    0.011678
    2678    0.019414    0.012902
    2679    0.033483    0.017764
    2680    0.017107    0.012032
    2681    0.017022    0.012137
    2682    0.019676    0.012860
    2683    0.169739    0.040077
    2684    0.189105    0.040677
    2685    0.443114    0.057726
    2686    0.152214    0.037877
    2687    0.191722    0.042275
    2688    0.016612    0.011738
    2689    0.180774    0.040364
    2690    0.027886    0.014577
    2691    0.561570    0.060278
    2692    0.304187    0.049776
    2693    0.261484    0.045956
    2694    0.024836    0.014957
    2695    0.017247    0.012095
    2696    0.407371    0.053848
    2697    0.101841    0.030220
    2698    0.426421    0.051050
    2699    0.141060    0.035739
    2700    0.075404    0.027460
    2701    0.039334    0.018408
    2702    0.069723    0.026633
    2703    0.172678    0.038786
    2704    0.107048    0.034083
    2705    0.020340    0.012731
    2706    0.062373    0.024192
    2707    0.025035    0.014465
    2708    0.192476    0.043977
    2709    0.055973    0.022453
    2710    0.213071    0.045592
    2711    0.180186    0.044906
    2712    0.020312    0.012813
    2713    0.577725    0.056659
    2714    0.509256    0.061956
    2715    0.259188    0.049811
    2716    0.116274    0.032845
    2717    0.020317    0.012566
    2718    0.020553    0.012473
    2719    0.344763    0.061348
    2720    0.019017    0.012420
    2721    0.074087    0.027574
    2722    0.059127    0.025260
    2723    0.121178    0.036459
    2724    0.176967    0.062435
    2725    0.248719    0.055022
    2726    0.070037    0.025743
    2727    0.101795    0.030694
    2728    0.482589    0.052627
    2729    0.020218    0.012693
    2730    0.765317    0.052489
    2731    0.086843    0.027726
    2732    0.208123    0.043743
    2733    0.202160    0.041621
    2734    0.020653    0.012771
    2735    0.131446    0.039105
    2736    0.158600    0.036388
    2737    0.379158    0.058378
    2738    0.136832    0.035385
    2739    0.206385    0.048239
    2740    0.034054    0.017320
    2741    0.065787    0.025045
    2742    0.021106    0.012961
    2743    0.298332    0.054266
    2744    0.142144    0.038099
    2745    0.478831    0.058616
    2746    0.215314    0.042307
    2747    0.311997    0.060539
    2748    0.027215    0.014719
    2749    0.024582    0.017865
    2750    0.018702    0.012629
    2751    0.121144    0.033865
    2752    0.052733    0.021554
    2753    0.084586    0.042521
    2754    0.530095    0.058764
    2755    0.295491    0.051851
    2756    0.095014    0.031345
    2757    0.147696    0.074565
    2758    0.020509    0.012906
    2759    0.046689    0.021517
    2760    0.016752    0.012173
    2761    0.471175    0.055233
    2762    0.066611    0.023991
    2763    0.090872    0.028380
    2764    0.315858    0.067394
    2765    0.019166    0.012238
    2766    0.103138    0.033403
    2767    0.309531    0.051316
    2768    0.019247    0.012700
    2769    0.019819    0.013214
    2770    0.334034    0.056988
    2771    0.017091    0.012180
    2772    0.086141    0.027093
    2773    0.120617    0.034219
    2774    0.324419    0.056058
    2775    0.422477    0.061468
    2776    0.064401    0.025148
    2777    0.063312    0.024556
    2778    0.279618    0.047878
    2779    0.020860    0.013040
    2780    0.261452    0.046116
    2781    0.036606    0.019582
    2782    0.060471    0.031977
    2783    0.059369    0.022321
    2784    0.370044    0.052077
    2785    0.016346    0.011598
    2786    0.055750    0.022591
    2787    0.028307    0.014749
    2788    0.222072    0.043507
    2789    0.021609    0.012946
    2790    0.133796    0.035763
    2791    0.120067    0.038377
    2792    0.070542    0.030026
    2793    0.090460    0.027842
    2794    0.020710    0.012878
    2795    0.724540    0.056717
    2796    0.017730    0.012193
    2797    0.101087    0.030551
    2798    0.079775    0.026975
    2799    0.020583    0.012487
    2800    0.030253    0.016760
    2801    0.179273    0.101290
    2802    0.318380    0.065480
    2803    0.032942    0.017794
    2804    0.020556    0.012445
    2805    0.020809    0.012829
    2806    0.457890    0.057542
    2807    0.129368    0.033579
    2808    0.535631    0.053940
    2809    0.064598    0.024413
    2810    0.020450    0.012668
    2811    0.019120    0.012894
    2812    0.208539    0.045488
    2813    0.787662    0.045598
    2814    0.033826    0.016499
    2815    0.507681    0.071771
    2816    0.111465    0.037934
    2817    0.072048    0.038945
    2818    0.017109    0.012380
    2819    0.019331    0.012829
    2820    0.313347    0.049268
    2821    0.025725    0.020210
    2822    0.145637    0.050667
    2823    0.020560    0.012581
    2824    0.141387    0.067037
    2825    0.151126    0.039015
    2826    0.018794    0.012906
    2827    0.016795    0.012784
    2828    0.291460    0.047231
    2829    0.020517    0.012976
    2830    0.550134    0.061451
    2831    0.066082    0.023895
    2832    0.152620    0.036987
    2833    0.067041    0.091531
    2834    0.074389    0.026657
    2835    0.049912    0.021675
    2836    0.380460    0.051016
    2837    0.054214    0.021477
    2838    0.161651    0.041195
    2839    0.016626    0.012118
    2840    0.509818    0.054384
    2841    0.018919    0.012431
    2842    0.038616    0.018387
    2843    0.079668    0.026972
    2844    0.199933    0.041776
    2845    0.051146    0.021662
    2846    0.192335    0.040402
    2847    0.559174    0.069514
    2848    0.017033    0.012137
    2849    0.068423    0.025544
    2850    0.360298    0.050254
    2851    0.523094    0.061043
    2852    0.060656    0.023079
    2853    0.354532    0.073609
    2854    0.265066    0.047840
    2855    0.304563    0.050561
    2856    0.019317    0.012843
    2857    0.126865    0.032976
    2858    0.117903    0.032249
    2859    0.017745    0.012249
    2860    0.058047    0.022992
    2861    0.019456    0.012679
    2862    0.020582    0.012606
    2863    0.135352    0.035743
    2864    0.044321    0.019748
    2865    0.067747    0.023881
    2866    0.135609    0.038262
    2867    0.017445    0.012002
    2868    0.618479    0.055893
    2869    0.387545    0.052835
    2870    0.210319    0.042939
    2871    0.018842    0.012337
    2872    0.060361    0.032438
    2873    0.020329    0.012705
    2874    0.033033    0.016943
    2875    0.481465    0.063358
    2876    0.046931    0.020420
    2877    0.193891    0.044342
    2878    0.020503    0.012737
    2879    0.101429    0.030355
    2880    0.085624    0.027462
    2881    0.145727    0.036225
    2882    0.020503    0.012931
    2883    0.065854    0.025064
    2884    0.346685    0.050527
    2885    0.323243    0.091363
    2886    0.150044    0.040184
    2887    0.032030    0.024285
    2888    0.034745    0.016649
    2889    0.017185    0.012146
    2890    0.232277    0.046067
    2891    0.067697    0.025451
    2892    0.088561    0.027852
    2893    0.017014    0.012258
    2894    0.476775    0.062500
    2895    0.149174    0.038325
    2896    0.019261    0.012748
    2897    0.017781    0.012319
