   locus      deme_1      deme_2      deme_3
    1912    0.464000    0.572250    0.576500
    1913    0.638000    0.589250    0.010250
    1914    0.524500    0.520250    0.406250
    1915    0.605000    0.447000    0.258250
    1916    0.522250    0.568000    0.510250
    1917    0.554000    0.508000    0.443250
    1918    0.671250    0.475750    0.038250
    1919    0.504000    0.325000    0.695500
    1920    0.561000    0.513250    0.510750
    1921    0.455750    0.506250    0.543500
    1922    0.512500    0.669750    0.330250
    1923    0.511000    0.669750    0.335000
    1924    0.522250    0.430500    0.594000
    1925    0.514750    0.584250    0.495500
    1926    0.438250    0.587250    0.584500
    1927    0.458000    0.696000    0.405500
    1928    0.581750    0.403500    0.464000
    1929    0.471500    0.623250    0.560000
    1930    0.537500    0.581750    0.446750
    1931    0.494250    0.453250    0.561500
    1932    0.535750    0.445000    0.557250
    1933    0.513000    0.492750    0.476250
    1934    0.386500    0.463750    0.599750
    1935    0.543500    0.453500    0.542750
    1936    0.502750    0.512500    0.572000
    1937    0.444750    0.638500    0.528000
    1938    0.551250    0.471500    0.519250
    1939    0.539250    0.377750    0.601500
    1940    0.635250    0.000500    0.540500
    1941    0.453750    0.568500    0.572750
    1942    0.528250    0.466750    0.579500
    1943    0.535000    0.337500    0.617000
    1944    0.536000    0.506750    0.518000
    1945    0.493750    0.576000    0.559250
    1946    0.545750    0.007000    0.741250
    1947    0.579500    0.629500    0.010750
    1948    0.636000    0.072750    0.427500
    1949    0.469500    0.572500    0.563250
    1950    0.553750    0.431500    0.534000
    1951    0.506250    0.505500    0.562750
    1952    0.548000    0.401000    0.329250
    1953    0.252000    0.402000    0.876500
    1954    0.555000    0.608500    0.293000
    1955    0.548750    0.556000    0.469500
    1956    0.530500    0.405250    0.586750
    1957    0.502500    0.474000    0.508000
    1958    0.442500    0.571750    0.569250
    1959    0.185250    0.893000    0.582250
    1960    0.455500    0.517250    0.522000
    1961    0.482500    0.617750    0.500000
    1962    0.538750    0.748000    0.000000
    1963    0.473500    0.671000    0.421250
    1964    0.361000    0.368750    0.767500
    1965    0.533250    0.440000    0.566000
    1966    0.467250    0.608000    0.470000
    1967    0.554250    0.428000    0.539000
    1968    0.626250    0.344000    0.339000
    1969    0.341500    0.537500    0.727750
    1970    0.259250    0.760500    0.666500
    1971    0.516000    0.386000    0.461500
    1972    0.533500    0.542000    0.500000
    1973    0.586750    0.387000    0.430500
    1974    0.548250    0.532750    0.384000
    1975    0.333250    0.587000    0.622000
    1976    0.474000    0.546750    0.594500
    1977    0.455500    0.262250    0.774000
    1978    0.454250    0.788250    0.031750
    1979    0.595000    0.166000    0.447750
    1980    0.588750    0.399750    0.368750
    1981    0.527500    0.242000    0.665250
    1982    0.426250    0.480750    0.615500
    1983    0.380500    0.000000    0.891000
    1984    0.528500    0.483250    0.523750
    1985    0.549500    0.419750    0.422500
    1986    0.424500    0.489000    0.682750
    1987    0.423250    0.624500    0.262500
    1988    0.475750    0.571250    0.560250
    1989    0.585250    0.395750    0.443250
    1990    0.538250    0.567500    0.379250
    1991    0.442750    0.628500    0.524750
    1992    0.542750    0.525250    0.466250
    1993    0.337750    0.709250    0.398250
    1994    0.166000    0.248500    0.992750
    1995    0.548750    0.605500    0.352250
    1996    0.531750    0.444000    0.568750
    1997    0.733500    0.120250    0.004500
    1998    0.553500    0.517000    0.505500
    1999    0.492500    0.502750    0.590500
    2000    0.528500    0.418000    0.590500
    2001    0.518250    0.524000    0.525000
    2002    0.472500    0.579500    0.576500
    2003    0.534500    0.553500    0.429500
    2004    0.522500    0.525250    0.561750
    2005    0.536000    0.513500    0.513500
    2006    0.463500    0.478750    0.648250
    2007    0.568750    0.494750    0.442000
    2008    0.429750    0.363000    0.451500
    2009    0.499750    0.354750    0.565250
    2010    0.462250    0.542500    0.523000
    2011    0.510000    0.593250    0.479500
    2012    0.526250    0.629250    0.416250
    2013    0.445500    0.649000    0.567750
    2014    0.446000    0.674250    0.521250
    2015    0.537250    0.561500    0.457500
    2016    0.502750    0.556500    0.394750
    2017    0.520250    0.595750    0.421000
    2018    0.457250    0.392500    0.671750
    2019    0.453250    0.580750    0.586750
    2020    0.488250    0.542750    0.554000
    2021    0.435250    0.447500    0.670500
    2022    0.527250    0.379250    0.527250
    2023    0.575000    0.353000    0.412750
    2024    0.584500    0.272500    0.366500
    2025    0.620750    0.231000    0.511500
    2026    0.448250    0.460000    0.406750
    2027    0.524500    0.550000    0.357000
    2028    0.534000    0.442750    0.559000
    2029    0.610750    0.353000    0.414000
    2030    0.536750    0.556500    0.438750
    2031    0.547750    0.451750    0.562750
    2032    0.527250    0.515250    0.497750
    2033    0.417000    0.913750    0.002750
    2034    0.445250    0.365750    0.558750
    2035    0.337750    0.702000    0.624500
    2036    0.573500    0.501500    0.400750
    2037    0.419000    0.851500    0.035750
    2038    0.696500    0.000500    0.018000
    2039    0.583750    0.551500    0.323750
    2040    0.453500    0.567500    0.576000
    2041    0.543000    0.420250    0.456500
    2042    0.525500    0.494750    0.454500
    2043    0.542250    0.551250    0.536250
    2044    0.454250    0.579750    0.581500
    2045    0.452500    0.169250    0.674000
    2046    0.573250    0.553750    0.303750
    2047    0.508750    0.574750    0.512250
    2048    0.355000    0.479250    0.704000
    2049    0.302000    0.595500    0.788000
    2050    0.554750    0.530250    0.468000
    2051    0.497250    0.519750    0.567750
    2052    0.409500    0.541500    0.630750
    2053    0.430500    0.588750    0.593500
    2054    0.462250    0.535750    0.484250
    2055    0.516000    0.425250    0.472750
    2056    0.547500    0.586000    0.450750
    2057    0.342750    0.599500    0.710000
    2058    0.443000    0.432500    0.650000
    2059    0.442000    0.552500    0.580750
    2060    0.536500    0.563250    0.422000
    2061    0.393000    0.482250    0.665000
    2062    0.438750    0.611500    0.440500
    2063    0.447000    0.350500    0.671250
    2064    0.509750    0.594250    0.414750
    2065    0.530750    0.454000    0.563750
    2066    0.515000    0.571750    0.510000
    2067    0.464500    0.567250    0.585250
    2068    0.520250    0.466750    0.582000
    2069    0.363250    0.608500    0.649500
    2070    0.471000    0.444000    0.483750
    2071    0.387750    0.662000    0.593750
    2072    0.472000    0.569000    0.571500
    2073    0.464500    0.437000    0.578000
    2074    0.481500    0.625250    0.502750
    2075    0.410250    0.628500    0.418500
    2076    0.450250    0.094250    0.826250
    2077    0.500250    0.561250    0.507500
    2078    0.516500    0.531250    0.377000
    2079    0.471750    0.652750    0.445500
    2080    0.542000    0.559000    0.437250
    2081    0.500750    0.595500    0.444750
    2082    0.542250    0.561250    0.447000
    2083    0.548750    0.519500    0.523000
    2084    0.428750    0.550500    0.554500
    2085    0.478000    0.578500    0.583500
    2086    0.474000    0.572000    0.568750
    2087    0.552250    0.496250    0.508500
    2088    0.456500    0.518750    0.417000
    2089    0.618250    0.255750    0.457000
    2090    0.475750    0.574250    0.559750
    2091    0.553750    0.576750    0.351250
    2092    0.357250    0.657250    0.621250
    2093    0.735000    0.184000    0.094000
    2094    0.346750    0.446000    0.703750
    2095    0.474000    0.020500    0.776000
    2096    0.548500    0.553000    0.450750
    2097    0.321250    0.829750    0.382500
    2098    0.567500    0.398250    0.511500
    2099    0.539000    0.498000    0.393750
    2100    0.463750    0.611500    0.495000
    2101    0.517750    0.574000    0.499500
    2102    0.490000    0.572250    0.324500
    2103    0.658250    0.489000    0.095250
    2104    0.405000    0.613250    0.310750
    2105    0.519000    0.515000    0.580750
    2106    0.500000    0.808000    0.118750
    2107    0.297750    0.458250    0.806000
    2108    0.579500    0.009250    0.707000
    2109    0.507250    0.629750    0.399250
    2110    0.457000    0.590750    0.582250
    2111    0.477250    0.444250    0.608250
    2112    0.544250    0.436750    0.367750
    2113    0.459750    0.806750    0.198250
    2114    0.410500    0.478250    0.675500
    2115    0.491500    0.622500    0.474500
    2116    0.576250    0.436500    0.526750
    2117    0.618500    0.075000    0.548250
    2118    0.403250    0.512250    0.544500
    2119    0.531000    0.431250    0.565000
    2120    0.513750    0.444250    0.546000
    2121    0.418500    0.422750    0.676250
    2122    0.554250    0.569250    0.441250
    2123    0.463000    0.493500    0.639750
    2124    0.513000    0.392500    0.636250
    2125    0.504500    0.633250    0.456000
    2126    0.327750    0.364250    0.859250
    2127    0.540750    0.516750    0.512750
    2128    0.713000    0.001000    0.206500
    2129    0.278250    0.538250    0.753500
    2130    0.525750    0.619000    0.319750
    2131    0.628250    0.362250    0.025000
    2132    0.420750    0.509750    0.689000
    2133    0.513000    0.589000    0.462750
    2134    0.532250    0.439750    0.552000
    2135    0.448250    0.771750    0.210000
    2136    0.519500    0.657750    0.353000
    2137    0.422250    0.728750    0.466500
    2138    0.542250    0.558500    0.439750
    2139    0.301500    0.756250    0.546000
    2140    0.555750    0.425250    0.562750
    2141    0.527500    0.446000    0.571750
    2142    0.396750    0.630750    0.623000
    2143    0.523500    0.552000    0.446250
    2144    0.525500    0.430500    0.571750
    2145    0.425250    0.669250    0.586750
    2146    0.433000    0.636250    0.577500
    2147    0.572500    0.568500    0.340250
    2148    0.588250    0.675250    0.084500
    2149    0.533500    0.575250    0.455000
    2150    0.516250    0.398750    0.611500
    2151    0.465750    0.565250    0.572500
    2152    0.506750    0.532750    0.524750
    2153    0.554500    0.292000    0.638250
    2154    0.477250    0.578250    0.585000
    2155    0.497000    0.525000    0.576000
    2156    0.413750    0.522500    0.653750
    2157    0.529500    0.470250    0.521000
    2158    0.573500    0.000000    0.636500
    2159    0.439750    0.653250    0.424750
    2160    0.174250    0.763500    0.686500
    2161    0.527500    0.309500    0.632500
    2162    0.437500    0.526750    0.671500
    2163    0.550000    0.216250    0.512750
    2164    0.573000    0.386750    0.549750
    2165    0.541250    0.000000    0.696750
    2166    0.509500    0.654250    0.384250
    2167    0.532000    0.470250    0.528250
    2168    0.540250    0.550250    0.459500
    2169    0.451250    0.759000    0.313000
    2170    0.447000    0.561750    0.278000
    2171    0.407250    0.602750    0.621000
    2172    0.488500    0.577750    0.520250
    2173    0.546500    0.458750    0.505000
    2174    0.511750    0.389250    0.558500
    2175    0.487750    0.529750    0.395000
    2176    0.514000    0.585500    0.513000
