   locus    deme        mean         std
    1759       3    0.021208    0.015471
    1760       1    0.020185    0.013273
    1760       2    0.020584    0.015325
    1760       3    0.013354    0.012767
    1761       1    0.110417    0.031139
    1761       2    0.098908    0.032674
    1761       3    0.116910    0.035163
    1762       1    0.034321    0.018474
    1762       2    0.032118    0.019405
    1762       3    0.048000    0.023466
    1763       1    0.016723    0.012756
    1763       2    0.020671    0.014744
    1763       3    0.021079    0.015157
    1764       1    0.147064    0.046411
    1764       2    0.082228    0.032942
    1764       3    0.063570    0.030339
    1765       1    0.268957    0.056119
    1765       2    0.214674    0.049509
    1765       3    0.161209    0.045864
    1766       1    0.400136    0.052407
    1766       2    0.321578    0.056965
    1766       3    0.398280    0.057109
    1767       1    0.020459    0.013504
    1767       2    0.013237    0.012621
    1767       3    0.020792    0.014744
    1768       1    0.049591    0.021114
    1768       2    0.044807    0.021959
    1768       3    0.037413    0.020009
    1769       1    0.639599    0.051390
    1769       2    0.688289    0.055301
    1769       3    0.656585    0.054180
    1770       1    0.016413    0.012336
    1770       2    0.020948    0.014691
    1770       3    0.020788    0.014570
    1771       1    0.550029    0.065249
    1771       2    0.618508    0.064497
    1771       3    0.804219    0.056579
    1772       1    0.169021    0.040066
    1772       2    0.126182    0.039954
    1772       3    0.223258    0.052770
    1773       1    0.179002    0.045985
    1773       2    0.255380    0.062406
    1773       3    0.080085    0.038083
    1774       1    0.007901    0.010130
    1774       2    0.006000    0.009144
    1774       3    0.526312    0.068469
    1775       1    0.013590    0.011947
    1775       2    0.027693    0.017964
    1775       3    0.011164    0.011583
    1776       1    0.063676    0.024084
    1776       2    0.061374    0.026259
    1776       3    0.045780    0.022989
    1777       1    0.131659    0.037404
    1777       2    0.137168    0.039882
    1777       3    0.215526    0.053161
    1778       1    0.014301    0.011950
    1778       2    0.011306    0.011615
    1778       3    0.027566    0.017537
    1779       1    0.253042    0.052114
    1779       2    0.155308    0.045176
    1779       3    0.200110    0.046679
    1780       1    0.016422    0.012898
    1780       2    0.020833    0.015379
    1780       3    0.020832    0.015075
    1781       1    0.079365    0.027517
    1781       2    0.056315    0.025728
    1781       3    0.049457    0.023948
    1782       1    0.177216    0.039704
    1782       2    0.200225    0.046245
    1782       3    0.142802    0.040577
    1783       1    0.028703    0.015934
    1783       2    0.016569    0.014330
    1783       3    0.024447    0.016653
    1784       1    0.113033    0.032558
    1784       2    0.141291    0.039892
    1784       3    0.112456    0.034590
    1785       1    0.474373    0.051009
    1785       2    0.451393    0.055738
    1785       3    0.473266    0.056028
    1786       1    0.016440    0.012696
    1786       2    0.020602    0.014837
    1786       3    0.020874    0.014832
    1787       1    0.024504    0.014895
    1787       2    0.016820    0.014119
    1787       3    0.031679    0.017960
    1788       1    0.160311    0.039284
    1788       2    0.113665    0.035255
    1788       3    0.124522    0.036309
    1789       1    0.275060    0.046184
    1789       2    0.238106    0.049172
    1789       3    0.278631    0.051047
    1790       1    0.194618    0.040555
    1790       2    0.148767    0.041744
    1790       3    0.231776    0.050736
    1791       1    0.019759    0.013256
    1791       2    0.013026    0.012797
    1791       3    0.020272    0.014760
    1792       1    0.401087    0.051072
    1792       2    0.435342    0.056693
    1792       3    0.446356    0.057203
    1793       1    0.019917    0.013271
    1793       2    0.020507    0.015038
    1793       3    0.013328    0.012269
    1794       1    0.028958    0.015864
    1794       2    0.016718    0.013856
    1794       3    0.024428    0.016309
    1795       1    0.099596    0.031078
    1795       2    0.115928    0.035537
    1795       3    0.115233    0.035279
    1796       1    0.221529    0.047112
    1796       2    0.148182    0.042582
    1796       3    0.180097    0.044341
    1797       1    0.441464    0.051333
    1797       2    0.466702    0.058145
    1797       3    0.404741    0.057565
    1798       1    0.060199    0.025720
    1798       2    0.036061    0.022073
    1798       3    0.105659    0.039220
    1799       1    0.115852    0.032207
    1799       2    0.102586    0.033183
    1799       3    0.129849    0.037348
    1800       1    0.068369    0.025842
    1800       2    0.099391    0.034296
    1800       3    0.080128    0.029726
    1801       1    0.023416    0.015591
    1801       2    0.043665    0.022912
    1801       3    0.026602    0.017713
    1802       1    0.685294    0.057199
    1802       2    0.764756    0.057791
    1802       3    0.508255    0.075165
    1803       1    0.014408    0.012158
    1803       2    0.011220    0.011463
    1803       3    0.027745    0.018059
    1804       1    0.158442    0.044377
    1804       2    0.370799    0.075833
    1804       3    0.157797    0.046004
    1805       1    0.414504    0.049923
    1805       2    0.421796    0.055436
    1805       3    0.403349    0.053921
    1806       1    0.535642    0.058412
    1806       2    0.625171    0.058849
    1806       3    0.634378    0.058431
    1807       1    0.091735    0.031879
    1807       2    0.150690    0.044977
    1807       3    0.127389    0.038013
    1808       1    0.082275    0.030342
    1808       2    0.100354    0.034877
    1808       3    0.143238    0.043887
    1809       1    0.060019    0.023282
    1809       2    0.041710    0.021828
    1809       3    0.050152    0.023546
    1810       1    0.029727    0.016203
    1810       2    0.017426    0.014528
    1810       3    0.025269    0.016804
    1811       1    0.296619    0.048242
    1811       2    0.286120    0.051369
    1811       3    0.246381    0.049397
    1812       1    0.081326    0.033705
    1812       2    0.056381    0.028747
    1812       3    0.522256    0.069735
    1813       1    0.037324    0.019316
    1813       2    0.060263    0.026538
    1813       3    0.034726    0.019943
    1814       1    0.014001    0.011898
    1814       2    0.027128    0.017445
    1814       3    0.011483    0.011993
    1815       1    0.022227    0.013995
    1815       2    0.011855    0.012281
    1815       3    0.012027    0.012516
    1816       1    0.013418    0.011654
    1816       2    0.027383    0.018289
    1816       3    0.011094    0.011163
    1817       1    0.225294    0.042430
    1817       2    0.226307    0.046511
    1817       3    0.227533    0.046632
    1818       1    0.020631    0.013471
    1818       2    0.013586    0.012711
    1818       3    0.020897    0.014983
    1819       1    0.103642    0.031275
    1819       2    0.108978    0.034535
    1819       3    0.138004    0.039311
    1820       1    0.019960    0.013365
    1820       2    0.013019    0.012678
    1820       3    0.020763    0.015333
    1821       1    0.135313    0.035587
    1821       2    0.134811    0.038676
    1821       3    0.173491    0.044010
    1822       1    0.135832    0.034703
    1822       2    0.135775    0.038662
    1822       3    0.173715    0.043791
    1823       1    0.012926    0.011314
    1823       2    0.026695    0.017467
    1823       3    0.010769    0.011556
    1824       1    0.095023    0.040204
    1824       2    0.189299    0.053527
    1824       3    0.475359    0.074225
    1825       1    0.079495    0.028522
    1825       2    0.128160    0.042697
    1825       3    0.057626    0.027121
    1826       1    0.077618    0.026873
    1826       2    0.062959    0.026787
    1826       3    0.088469    0.030934
    1827       1    0.099322    0.030730
    1827       2    0.062620    0.028279
    1827       3    0.118550    0.037578
    1828       1    0.221740    0.048683
    1828       2    0.395636    0.074014
    1828       3    0.223018    0.051174
    1829       1    0.475195    0.053240
    1829       2    0.506777    0.057463
    1829       3    0.538239    0.059725
    1830       1    0.013641    0.011797
    1830       2    0.011078    0.011672
    1830       3    0.027223    0.018059
    1831       1    0.069235    0.025515
    1831       2    0.045162    0.022682
    1831       3    0.053541    0.024230
    1832       1    0.092570    0.028302
    1832       2    0.097988    0.032750
    1832       3    0.080600    0.029810
    1833       1    0.362359    0.052732
    1833       2    0.446486    0.062586
    1833       3    0.374676    0.056156
    1834       1    0.110908    0.031041
