   locus    deme        mean         std  mean_all_1   std_all_1  mean_all_2   std_all_2
     582       3    1.295728    2.093552    1.014938    1.610597    1.527328    2.395795
     582       4    1.334381    2.290722    1.024684    1.534832    1.641611    2.815409
     583       1    1.253288    2.145939    0.906784    1.245749    1.524438    2.612809
     583       2    1.346527    2.298133    0.969507    1.372648    1.653753    2.799921
     583       3    1.265485    2.039816    1.505653    2.435733    0.983550    1.390516
     583       4    1.318237    2.409428    1.502719    2.764947    1.096372    1.871584
     584       1    1.194241    1.966263    1.422397    2.359570    0.940039    1.359396
     584       2    1.241748    2.546101    1.532853    3.239818    0.908163    1.294122
     584       3    1.268374    2.143053    0.953831    1.390954    1.509561    2.548861
     584       4    1.320213    2.267595    1.062449    1.520903    1.534545    2.719005
     585       1    1.302198    2.189798    0.952044    1.398843    1.608993    2.660948
     585       2    1.402636    2.547536    0.971022    1.617390    1.760078    3.068576
     585       3    1.198103    2.044196    1.467327    2.504011    0.880783    1.235989
     585       4    1.317051    2.251180    1.422889    2.476719    1.191802    1.943444
     586       1    0.986483    1.487225    1.034492    1.591966    0.937308    1.369931
     586       2    0.969034    1.533980    0.771847    1.092464    1.149600    1.829414
     586       3    1.036110    1.661385    1.244895    1.871603    0.796860    1.342360
     586       4    1.074191    1.750681    1.127902    1.920784    1.020908    1.561933
     587       1    1.216902    2.213632    1.527559    2.804462    0.881703    1.218443
     587       2    1.226771    2.199028    1.419618    2.609693    0.985278    1.502637
     587       3    1.163051    2.038112    0.775396    1.261696    1.495945    2.472678
     587       4    1.185084    2.074395    0.931044    1.447134    1.389600    2.446963
     588       1    1.290498    2.350283    1.691680    2.916106    0.771538    1.091631
     588       2    1.212854    1.933897    1.213242    2.020358    1.212495    1.850504
     588       3    1.288264    2.178542    0.934502    1.562902    1.537163    2.493322
     588       4    1.198974    2.082179    1.204443    2.110780    1.192879    2.049826
     589       1    1.624784    2.831581    0.738604    1.071035    2.203365    3.414121
     589       2    1.186513    2.097209    1.396326    2.514555    0.961931    1.496845
     589       3    1.265986    2.107257    1.386959    2.493483    1.137014    1.585525
     589       4    1.271348    2.227700    1.445370    2.561025    1.059512    1.714019
     590       1    1.229501    2.360795    1.526055    2.912805    0.865579    1.326877
     590       2    1.336755    2.549141    1.638752    3.185863    1.014792    1.550547
     590       3    1.270454    2.087076    0.837851    1.467792    1.610356    2.413097
     590       4    1.303745    2.323444    1.136601    1.972200    1.453161    2.588413
     591       1    0.935687    1.372863    0.963584    1.439153    0.905826    1.297498
     591       2    1.113869    1.847854    0.777827    1.217549    1.394418    2.203326
     591       3    1.073035    1.646522    1.201270    1.837067    0.949828    1.429093
     591       4    0.999009    1.726209    1.155341    1.902952    0.814748    1.470041
     592       1    1.236043    1.951550    1.403326    2.264588    1.027408    1.443630
     592       2    1.434978    2.761988    1.868412    3.505597    0.946212    1.386443
     592       3    1.378983    2.175688    1.048946    1.785472    1.621927    2.394207
     592       4    1.301423    2.374911    0.918192    1.246248    1.578936    2.901109
     593       1    1.345625    2.310856    0.901090    1.287172    1.755966    2.896409
     593       2    1.270558    2.169238    1.014358    1.521928    1.491453    2.580752
     593       3    1.283747    2.101520    1.532520    2.474383    0.982136    1.477099
     593       4    1.319989    2.154681    1.531988    2.460634    1.067078    1.685377
     594       1    1.242328    1.842584    1.496751    2.098571    0.925014    1.398364
     594       2    1.461059    2.745677    0.819398    1.126611    1.878245    3.342635
     594       3    1.114690    1.673013    1.238821    1.846663    0.981821    1.452794
     594       4    1.138662    1.757525    1.176333    1.821921    1.095321    1.679340
     595       1    2.165736    3.719259    0.770054    1.134826    2.937262    4.369860
     595       2    1.439949    2.278866    1.565592    2.449948    1.317286    2.091159
     595       3    1.247992    1.887950    1.307076    1.932903    1.174896    1.828170
     595       4    1.572364    2.889120    1.719897    3.208019    1.402623    2.460912
     596       1    1.291198    2.121309    0.889312    1.362101    1.639099    2.555090
     596       2    1.336283    2.651564    1.643359    3.330719    0.984399    1.463951
     596       3    1.339380    2.361429    1.760298    2.864216    0.769902    1.207328
     596       4    1.295317    2.062957    0.920137    1.490260    1.597358    2.385260
     597       1    1.225260    2.048946    0.828917    1.169406    1.501825    2.446895
     597       2    1.198037    1.792634    1.166860    1.783925    1.228842    1.800668
     597       3    1.286171    2.211844    1.546385    2.730094    0.987986    1.338228
     597       4    1.201913    1.982972    1.314339    2.293568    1.058825    1.484952
     598       1    1.014154    1.475541    0.930649    1.268504    1.084718    1.626783
     598       2    1.087381    1.648117    0.959238    1.399255    1.191802    1.819338
     598       3    1.017850    1.519397    1.004280    1.447519    1.032259    1.592046
     598       4    1.010313    1.454178    1.035607    1.587246    0.986011    1.313234
     599       1    1.299814    2.149872    1.547353    2.451631    0.987310    1.641335
     599       2    1.207947    1.704190    1.075614    1.434321    1.342954    1.931908
     599       3    1.356051    2.272541    1.081055    1.625185    1.583790    2.671995
     599       4    1.371732    2.340789    0.941703    1.367257    1.732198    2.867106
     600       1    1.309173    2.063160    0.832931    1.305782    1.640121    2.400544
     600       2    1.207741    2.189594    1.170491    2.356156    1.246357    2.001621
     600       3    1.144337    1.775101    1.310232    2.078259    0.960244    1.337991
     600       4    1.319720    2.428655    1.615226    2.975807    0.965763    1.458256
     601       1    1.251071    3.122327    1.545586    4.076351    0.921614    1.364125
     601       2    1.062286    1.640840    0.862501    1.293912    1.229079    1.865805
     601       3    1.154594    2.140084    1.418476    2.610783    0.887526    1.474765
     601       4    1.116385    1.924785    1.263423    2.148000    0.980659    1.681442
     602       1    1.016540    1.767174    0.847064    1.435873    1.165030    2.001364
     602       2    0.990015    1.482429    0.972230    1.408918    1.007942    1.552806
     602       3    1.027675    1.654222    0.997370    1.647028    1.059218    1.661090
     602       4    1.028768    1.640190    1.002963    1.557011    1.051837    1.710799
     603       1    1.064870    1.715971    1.050521    1.745464    1.077852    1.688739
     603       2    1.135351    1.921259    1.334272    2.189458    0.923278    1.558426
     603       3    1.170454    2.556026    1.500441    3.261805    0.775196    1.152525
     603       4    1.138036    2.183180    0.860639    1.417993    1.369624    2.636081
     604       1    1.125506    1.793587    0.848510    1.202529    1.344030    2.122672
     604       2    1.100397    1.846286    0.945824    1.487579    1.257463    2.138923
     604       3    1.106931    1.901534    1.268233    2.266422    0.933583    1.386866
     604       4    1.128640    1.734946    1.153298    1.812062    1.097886    1.633153
     605       1    1.028433    1.501984    0.879671    1.401716    1.146748    1.567136
     605       2    1.049052    1.430820    0.979621    1.338992    1.116296    1.511420
     605       3    1.175734    1.902548    1.430816    2.244664    0.834830    1.233016
     605       4    1.065520    1.610056    1.174856    1.730966    0.943703    1.453974
     606       1    1.073562    1.644342    1.061000    1.701718    1.085827    1.586229
     606       2    1.222445    1.996011    1.415329    2.222435    0.964665    1.609772
     606       3    1.119605    1.669757    1.155174    1.735854    1.079816    1.591630
     606       4    1.192701    1.993080    1.180383    1.810835    1.205834    2.170509
     607       1    1.059117    1.769311    1.171320    1.944000    0.928980    1.531854
     607       2    1.096078    1.846992    1.093247    1.817786    1.099441    1.881099
     607       3    1.186071    1.997174    0.899266    1.381900    1.434349    2.378157
     607       4    1.057322    1.723751    0.909331    1.403373    1.181373    1.943545
     608       1    1.934885    3.219829    0.868473    1.446523    2.636984    3.817537
     608       2    1.420720    2.332879    1.550332    2.481198    1.267338    2.133999
     608       3    1.330395    2.296297    1.583189    2.810121    1.049867    1.487188
     608       4    1.322526    2.330435    1.484518    2.832308    1.155267    1.643337
     609       1    1.066762    1.658285    1.214197    1.729073    0.897813    1.556175
     609       2    1.055958    1.673998    1.062051    1.680765    1.050400    1.667783
