   locus    deme        mean         std
     843       3    0.165991    0.034849
     843       4    0.404763    0.044997
     844       1    0.937528    0.023500
     844       2    0.867584    0.032740
     844       3    0.989621    0.011138
     844       4    0.946440    0.020987
     845       1    0.911999    0.027279
     845       2    0.874859    0.031446
     845       3    0.638540    0.045458
     845       4    0.915051    0.026173
     846       1    0.912316    0.026527
     846       2    0.875721    0.030723
     846       3    0.638924    0.044860
     846       4    0.913044    0.025551
     847       1    0.800656    0.039419
     847       2    0.473081    0.046895
     847       3    0.673390    0.042345
     847       4    0.554886    0.047033
     848       1    0.507992    0.045632
     848       2    0.767140    0.039356
     848       3    0.844557    0.034474
     848       4    0.583085    0.046511
     849       1    0.901796    0.027518
     849       2    0.873023    0.032334
     849       3    0.648046    0.044474
     849       4    0.911307    0.026780
     850       1    0.528199    0.049317
     850       2    0.816318    0.035821
     850       3    0.912135    0.026473
     850       4    0.780104    0.037950
     851       1    0.991082    0.009337
     851       2    0.954449    0.019649
     851       3    0.935147    0.022827
     851       4    0.804699    0.036194
     852       1    0.990401    0.010194
     852       2    0.954567    0.019904
     852       3    0.937315    0.022781
     852       4    0.803995    0.035780
     853       1    0.973176    0.015582
     853       2    0.902662    0.027940
     853       3    0.910881    0.025927
     853       4    0.960436    0.018461
     854       1    0.937004    0.022020
     854       2    0.970353    0.016219
     854       3    0.819940    0.035638
     854       4    0.924442    0.024327
     855       1    0.974022    0.015564
     855       2    0.902096    0.027893
     855       3    0.911388    0.026713
     855       4    0.960481    0.019015
     856       1    0.973135    0.015989
     856       2    0.901773    0.028678
     856       3    0.909569    0.026857
     856       4    0.959082    0.018945
     857       1    0.933884    0.023783
     857       2    0.969317    0.016264
     857       3    0.821146    0.036309
     857       4    0.923307    0.025956
     858       1    0.935939    0.023002
     858       2    0.969057    0.016380
     858       3    0.822349    0.035033
     858       4    0.924346    0.023457
     859       1    0.778352    0.040738
     859       2    0.345344    0.045409
     859       3    0.468605    0.047644
     859       4    0.353712    0.045550
     860       1    0.778906    0.039462
     860       2    0.346791    0.046423
     860       3    0.469580    0.047520
     860       4    0.352162    0.043104
     861       1    0.067503    0.024582
     861       2    0.033218    0.018286
     861       3    0.179203    0.037104
     861       4    0.079872    0.025649
     862       1    0.065424    0.023756
     862       2    0.032621    0.016912
     862       3    0.179681    0.035072
     862       4    0.078718    0.025399
     863       1    0.935935    0.023762
     863       2    0.969005    0.016016
     863       3    0.823210    0.035172
     863       4    0.925824    0.024107
     864       1    0.285912    0.043368
     864       2    0.682305    0.045793
     864       3    0.709191    0.042432
     864       4    0.722933    0.042332
     865       1    0.777140    0.041654
     865       2    0.344476    0.045164
     865       3    0.459174    0.048766
     865       4    0.352594    0.044792
     866       1    0.777813    0.040807
     866       2    0.346547    0.043750
     866       3    0.462902    0.046668
     866       4    0.355569    0.044247
     867       1    0.228984    0.039051
     867       2    0.652364    0.043637
     867       3    0.606154    0.046441
     867       4    0.466619    0.045742
     868       1    0.771358    0.040294
     868       2    0.354158    0.044213
     868       3    0.397181    0.047136
     868       4    0.533116    0.046173
     869       1    0.251549    0.041750
     869       2    0.747455    0.041313
     869       3    0.695585    0.043807
     869       4    0.505207    0.048596
     870       1    0.777437    0.040742
     870       2    0.932175    0.023866
     870       3    0.991961    0.008750
     870       4    0.981256    0.012509
     871       1    0.229787    0.038198
     871       2    0.647408    0.046273
     871       3    0.594409    0.047980
     871       4    0.466124    0.046039
     872       1    0.936131    0.023182
     872       2    0.968404    0.017197
     872       3    0.829454    0.034623
     872       4    0.924821    0.025083
     873       1    0.936108    0.023946
     873       2    0.969228    0.016607
     873       3    0.831596    0.035026
     873       4    0.924581    0.024569
     874       1    0.517323    0.049446
     874       2    0.793289    0.039511
     874       3    0.824824    0.035982
     874       4    0.566204    0.045213
     875       1    0.907918    0.028232
     875       2    0.656493    0.045433
     875       3    0.673762    0.043332
     875       4    0.634549    0.045022
     876       1    0.924372    0.024976
     876       2    0.862715    0.032090
     876       3    0.879555    0.030537
     876       4    0.928700    0.024641
     877       1    0.778656    0.037785
     877       2    0.922239    0.024189
     877       3    0.991682    0.008787
     877       4    0.980429    0.013761
     878       1    0.936315    0.023251
     878       2    0.970488    0.015549
     878       3    0.831221    0.035433
     878       4    0.924351    0.024553
     879       1    0.519637    0.048165
     879       2    0.814367    0.036822
     879       3    0.848986    0.035782
     879       4    0.585810    0.045707
     880       1    0.920613    0.026425
     880       2    0.892978    0.028838
     880       3    0.795414    0.037576
     880       4    0.849526    0.032684
     881       1    0.239027    0.041877
     881       2    0.674605    0.044125
     881       3    0.640976    0.045595
     881       4    0.410969    0.048192
     882       1    0.762460    0.040598
     882       2    0.327324    0.045646
     882       3    0.360704    0.045888
     882       4    0.593351    0.045644
     883       1    0.993779    0.008053
     883       2    0.992502    0.008241
     883       3    0.958141    0.018659
     883       4    0.786495    0.037800
     884       1    0.919594    0.025861
     884       2    0.894637    0.028770
     884       3    0.797612    0.037229
     884       4    0.848373    0.034620
