   locus      deme_1      deme_2      deme_3
    5208    0.537750    0.423500    0.576000
    5209    0.530000    0.414750    0.573000
    5210    0.535000    0.411750    0.555250
    5211    0.511250    0.596250    0.461000
    5212    0.520250    0.487500    0.551750
    5213    0.530750    0.562250    0.419000
    5214    0.519500    0.648000    0.360750
    5215    0.539500    0.551000    0.372500
    5216    0.503500    0.576250    0.506500
    5217    0.542250    0.434750    0.568250
    5218    0.506750    0.697250    0.309000
    5219    0.449000    0.432250    0.419250
    5220    0.515000    0.435250    0.574500
    5221    0.394500    0.421250    0.741250
    5222    0.429500    0.430500    0.666250
    5223    0.502500    0.515000    0.556250
    5224    0.525000    0.545000    0.534500
    5225    0.415000    0.651500    0.308750
    5226    0.505500    0.579750    0.527750
    5227    0.535000    0.570750    0.426250
    5228    0.484500    0.515750    0.575250
    5229    0.464250    0.574500    0.580750
    5230    0.511250    0.561250    0.502250
    5231    0.506250    0.569000    0.508500
    5232    0.529500    0.307500    0.554000
    5233    0.525250    0.531750    0.485750
    5234    0.546750    0.410750    0.617500
    5235    0.574500    0.411500    0.164500
    5236    0.450750    0.545750    0.596250
    5237    0.545500    0.585000    0.430000
    5238    0.523000    0.557500    0.425750
    5239    0.507000    0.578000    0.518250
    5240    0.498000    0.596500    0.445000
    5241    0.451000    0.548000    0.599000
    5242    0.543500    0.536250    0.362500
    5243    0.537250    0.502750    0.522000
    5244    0.543000    0.274500    0.593750
    5245    0.557000    0.182750    0.606250
    5246    0.555750    0.199500    0.617250
    5247    0.473250    0.619750    0.474250
    5248    0.490250    0.541250    0.598000
    5249    0.499000    0.621250    0.455750
    5250    0.490500    0.511500    0.572250
    5251    0.505000    0.449000    0.595250
    5252    0.448500    0.332250    0.441500
    5253    0.517750    0.416250    0.603250
    5254    0.507250    0.575250    0.503500
    5255    0.503000    0.423750    0.620500
    5256    0.495750    0.295000    0.517500
    5257    0.512500    0.545750    0.548000
    5258    0.490750    0.289000    0.443500
    5259    0.487500    0.436000    0.612000
    5260    0.530500    0.429000    0.562750
    5261    0.434000    0.577000    0.582000
    5262    0.467750    0.572000    0.576250
    5263    0.486250    0.589000    0.527500
    5264    0.476750    0.571750    0.578250
    5265    0.476250    0.538500    0.578500
    5266    0.487000    0.540500    0.581000
    5267    0.412000    0.532250    0.648750
    5268    0.495750    0.491750    0.601500
    5269    0.483000    0.641500    0.489000
    5270    0.473500    0.642000    0.500000
    5271    0.541250    0.573000    0.371750
    5272    0.523750    0.548500    0.488000
    5273    0.480750    0.567250    0.555000
    5274    0.547500    0.595000    0.366000
    5275    0.455750    0.576500    0.569250
    5276    0.520250    0.546000    0.537000
    5277    0.528750    0.576250    0.408750
    5278    0.436500    0.245250    0.658750
    5279    0.524500    0.574750    0.436000
    5280    0.479500    0.602250    0.549250
    5281    0.534750    0.571000    0.421750
    5282    0.651750    0.170500    0.299250
    5283    0.510500    0.409750    0.596750
    5284    0.529500    0.565000    0.446250
    5285    0.524000    0.470250    0.472250
    5286    0.532250    0.517500    0.490000
    5287    0.513000    0.459750    0.587250
    5288    0.463250    0.632250    0.556000
    5289    0.530000    0.562250    0.419750
    5290    0.502250    0.587250    0.499750
    5291    0.422500    0.501000    0.385000
    5292    0.544250    0.514500    0.501750
    5293    0.534500    0.485500    0.542750
    5294    0.431250    0.626250    0.569000
    5295    0.544250    0.456750    0.527500
    5296    0.417500    0.638000    0.584750
    5297    0.546000    0.508250    0.500000
    5298    0.447750    0.606250    0.589000
    5299    0.647250    0.369250    0.063000
    5300    0.542750    0.436250    0.573750
    5301    0.437000    0.493500    0.318500
    5302    0.541500    0.438000    0.561250
    5303    0.509000    0.463000    0.578500
    5304    0.657500    0.400000    0.024000
    5305    0.512250    0.458500    0.585500
    5306    0.499000    0.501750    0.573750
    5307    0.487250    0.517750    0.563750
    5308    0.201000    0.610500    0.870750
    5309    0.488750    0.562500    0.553000
    5310    0.524000    0.534500    0.464500
    5311    0.493250    0.516000    0.580500
    5312    0.546750    0.416750    0.565500
    5313    0.508750    0.536250    0.531500
    5314    0.546250    0.631500    0.218500
    5315    0.559500    0.536000    0.378500
    5316    0.512250    0.493500    0.571250
    5317    0.392750    0.486250    0.714500
    5318    0.499250    0.573250    0.523250
    5319    0.518000    0.559750    0.419750
    5320    0.495000    0.619500    0.482500
    5321    0.534750    0.560750    0.412000
    5322    0.525500    0.424000    0.562250
    5323    0.558000    0.612250    0.283750
    5324    0.525500    0.722750    0.170250
    5325    0.423250    0.526000    0.695750
    5326    0.484000    0.572500    0.570750
    5327    0.535500    0.506750    0.485000
    5328    0.512000    0.375750    0.620750
    5329    0.494500    0.642000    0.474000
    5330    0.515000    0.578500    0.478000
    5331    0.613250    0.581250    0.035000
    5332    0.520250    0.587000    0.450250
    5333    0.411250    0.370750    0.782750
    5334    0.456750    0.634500    0.510250
    5335    0.487500    0.546000    0.544750
    5336    0.535000    0.573250    0.414250
    5337    0.415500    0.589250    0.611000
    5338    0.517250    0.346500    0.346500
    5339    0.524750    0.497750    0.507750
    5340    0.461750    0.571750    0.564000
    5341    0.485500    0.616250    0.478250
    5342    0.478250    0.600000    0.531500
    5343    0.556500    0.483500    0.459750
    5344    0.494750    0.374500    0.632000
    5345    0.527250    0.423000    0.562250
    5346    0.469500    0.571000    0.564250
    5347    0.484750    0.589750    0.426500
    5348    0.506500    0.504750    0.576500
    5349    0.481250    0.540000    0.600750
    5350    0.523000    0.446250    0.581750
    5351    0.497750    0.607000    0.519000
    5352    0.515250    0.584000    0.477750
    5353    0.518250    0.588500    0.470750
    5354    0.494500    0.533750    0.588750
    5355    0.500250    0.594000    0.483250
    5356    0.514250    0.578250    0.472750
    5357    0.383750    0.510250    0.513750
    5358    0.401750    0.477000    0.458500
    5359    0.510500    0.581500    0.467000
    5360    0.528500    0.568000    0.433500
    5361    0.540250    0.500000    0.524000
    5362    0.514250    0.594500    0.454500
    5363    0.534750    0.561250    0.413750
    5364    0.498000    0.558000    0.549500
    5365    0.554250    0.492500    0.412000
    5366    0.516250    0.458500    0.595500
    5367    0.530750    0.456250    0.554750
    5368    0.482500    0.496500    0.594250
    5369    0.527250    0.497250    0.500750
    5370    0.549000    0.409750    0.551750
    5371    0.527750    0.546750    0.438250
    5372    0.495750    0.606750    0.491750
    5373    0.554000    0.474500    0.461000
    5374    0.509500    0.590750    0.456000
    5375    0.530750    0.638250    0.318750
    5376    0.534000    0.425750    0.572250
    5377    0.547250    0.551750    0.391250
    5378    0.486750    0.551500    0.591500
    5379    0.435000    0.596000    0.620250
    5380    0.507500    0.452750    0.476500
    5381    0.456000    0.565250    0.358500
    5382    0.506250    0.597750    0.453500
    5383    0.547500    0.464000    0.516250
    5384    0.496000    0.577000    0.509750
    5385    0.503000    0.592750    0.524750
    5386    0.493000    0.482500    0.604500
    5387    0.506000    0.648750    0.375250
    5388    0.548250    0.574750    0.321750
    5389    0.528250    0.580000    0.359500
    5390    0.548500    0.541000    0.451500
    5391    0.476750    0.395250    0.660250
    5392    0.502750    0.438750    0.579500
    5393    0.502250    0.457500    0.591750
    5394    0.518750    0.611250    0.340000
    5395    0.514250    0.631750    0.424000
    5396    0.534500    0.568500    0.426750
    5397    0.472750    0.563000    0.503500
    5398    0.433500    0.593500    0.639500
    5399    0.482500    0.523250    0.580500
    5400    0.581500    0.349000    0.534000
    5401    0.584250    0.263500    0.510500
    5402    0.450000    0.550250    0.614000
    5403    0.539500    0.417250    0.553250
    5404    0.405250    0.597500    0.650000
    5405    0.459750    0.567750    0.600250
    5406    0.592250    0.278750    0.463000
    5407    0.539250    0.571250    0.431250
    5408    0.572250    0.212500    0.607750
    5409    0.574000    0.420500    0.488500
    5410    0.509000    0.513250    0.578500
    5411    0.516000    0.481000    0.575500
    5412    0.471750    0.573750    0.576000
    5413    0.482750    0.499500    0.613500
    5414    0.475250    0.599750    0.534750
    5415    0.507250    0.518250    0.573250
    5416    0.423500    0.775750    0.384250
    5417    0.513750    0.513500    0.560500
    5418    0.421750    0.673500    0.343750
    5419    0.554000    0.577250    0.430250
    5420    0.461750    0.577750    0.573750
    5421    0.503500    0.578250    0.499250
    5422    0.415000    0.580250    0.317750
    5423    0.533000    0.559750    0.416000
    5424    0.519000    0.419750    0.553250
    5425    0.527250    0.567500    0.428250
    5426    0.564000    0.170750    0.515250
    5427    0.603000    0.146250    0.475000
    5428    0.420750    0.707000    0.410000
    5429    0.476750    0.554000    0.563750
    5430    0.537250    0.428000    0.561250
    5431    0.493000    0.567250    0.510250
    5432    0.495250    0.574000    0.500500
    5433    0.480750    0.598750    0.544000
    5434    0.546250    0.360750    0.583750
    5435    0.556750    0.465000    0.519500
    5436    0.537500    0.291250    0.628750
    5437    0.516000    0.539000    0.531000
    5438    0.603250    0.270750    0.396250
    5439    0.541250    0.511750    0.517000
    5440    0.458500    0.660750    0.493000
    5441    0.313000    0.772500    0.623000
    5442    0.600750    0.579500    0.190750
    5443    0.572250    0.168500    0.633000
    5444    0.513000    0.480000    0.547500
    5445    0.567250    0.502250    0.358000
    5446    0.546000    0.555000    0.432500
    5447    0.382750    0.826250    0.216500
    5448    0.354250    0.839000    0.242500
    5449    0.488750    0.364500    0.372500
    5450    0.556250    0.618000    0.276750
    5451    0.608000    0.147000    0.494750
    5452    0.483250    0.545500    0.503250
    5453    0.510750    0.565500    0.562750
    5454    0.436000    0.588250    0.581000
    5455    0.472500    0.605500    0.537500
    5456    0.443250    0.575000    0.585250
    5457    0.479500    0.483000    0.596250
    5458    0.613250    0.086000    0.564500
    5459    0.507000    0.471000    0.566000
    5460    0.511250    0.562250    0.511000
    5461    0.510750    0.516500    0.565500
    5462    0.465000    0.568750    0.579000
    5463    0.514500    0.324250    0.666500
    5464    0.488250    0.716500    0.292500
    5465    0.567750    0.146500    0.610500
    5466    0.542250    0.549500    0.435750
    5467    0.484750    0.583000    0.566250
    5468    0.535250    0.505500    0.470500
    5469    0.432750    0.649750    0.519500
    5470    0.544250    0.533500    0.476750
    5471    0.518750    0.462250    0.582750
    5472    0.532250    0.424250    0.566250
