   locus    deme        mean         std
    5135       3    0.058067    0.030623
    5136       1    0.041957    0.020401
    5136       2    0.062637    0.027330
    5136       3    0.045508    0.022471
    5137       1    0.117706    0.035786
    5137       2    0.137243    0.043695
    5137       3    0.056893    0.028394
    5138       1    0.208147    0.042584
    5138       2    0.178746    0.044797
    5138       3    0.249916    0.052459
    5139       1    0.065345    0.025473
    5139       2    0.096425    0.034502
    5139       3    0.068360    0.027218
    5140       1    0.018347    0.012575
    5140       2    0.019641    0.014394
    5140       3    0.012583    0.012091
    5141       1    0.801457    0.042566
    5141       2    0.746312    0.056263
    5141       3    0.857319    0.043680
    5142       1    0.012528    0.010941
    5142       2    0.010045    0.010754
    5142       3    0.025119    0.017155
    5143       1    0.041621    0.018836
    5143       2    0.039440    0.021051
    5143       3    0.024851    0.016859
    5144       1    0.015640    0.012429
    5144       2    0.012745    0.012572
    5144       3    0.038038    0.023114
    5145       1    0.018493    0.012080
    5145       2    0.012322    0.011679
    5145       3    0.019970    0.014522
    5146       1    0.064725    0.025098
    5146       2    0.096170    0.034242
    5146       3    0.067615    0.027240
    5147       1    0.090469    0.029543
    5147       2    0.115960    0.039194
    5147       3    0.049810    0.025875
    5148       1    0.070361    0.025343
    5148       2    0.061330    0.026252
    5148       3    0.096766    0.034150
    5149       1    0.025696    0.016514
    5149       2    0.054713    0.027681
    5149       3    0.027117    0.017321
    5150       1    0.042958    0.019438
    5150       2    0.032820    0.019040
    5150       3    0.032651    0.018663
    5151       1    0.015606    0.012035
    5151       2    0.019452    0.014414
    5151       3    0.019621    0.014896
    5152       1    0.013412    0.011464
    5152       2    0.010676    0.011274
    5152       3    0.026080    0.017269
    5153       1    0.022824    0.015481
    5153       2    0.042602    0.023379
    5153       3    0.024882    0.016917
    5154       1    0.029914    0.016668
    5154       2    0.027828    0.017043
    5154       3    0.035693    0.019578
    5155       1    0.018534    0.012477
    5155       2    0.012209    0.011944
    5155       3    0.019396    0.014039
    5156       1    0.072892    0.026957
    5156       2    0.092267    0.032439
    5156       3    0.100606    0.034158
    5157       1    0.068954    0.025145
    5157       2    0.071505    0.028760
    5157       3    0.039718    0.021741
    5158       1    0.254208    0.057076
    5158       2    0.406507    0.068231
    5158       3    0.345424    0.060716
    5159       1    0.015969    0.012218
    5159       2    0.019869    0.014472
    5159       3    0.019893    0.014513
    5160       1    0.951543    0.020409
    5160       2    0.960073    0.021354
    5160       3    0.960132    0.020854
    5161       1    0.271039    0.045066
    5161       2    0.226980    0.046889
    5161       3    0.275549    0.051045
    5162       1    0.102432    0.031791
    5162       2    0.148890    0.043393
    5162       3    0.097507    0.032812
    5163       1    0.025092    0.016312
    5163       2    0.054382    0.027849
    5163       3    0.027011    0.017803
    5164       1    0.027649    0.015465
    5164       2    0.023818    0.016141
    5164       3    0.017295    0.013905
    5165       1    0.101822    0.035083
    5165       2    0.183103    0.054099
    5165       3    0.120964    0.038373
    5166       1    0.100747    0.031628
    5166       2    0.138005    0.039658
    5166       3    0.127962    0.037594
    5167       1    0.016145    0.012338
    5167       2    0.019901    0.014773
    5167       3    0.020105    0.014486
    5168       1    0.295131    0.047800
    5168       2    0.319569    0.052866
    5168       3    0.340574    0.055421
    5169       1    0.257448    0.049000
    5169       2    0.357226    0.064657
    5169       3    0.260171    0.050645
    5170       1    0.224062    0.042030
    5170       2    0.258913    0.050090
    5170       3    0.230723    0.046398
    5171       1    0.028556    0.015852
    5171       2    0.024888    0.016825
    5171       3    0.017471    0.014228
    5172       1    0.165200    0.038618
    5172       2    0.158817    0.040066
    5172       3    0.196963    0.045842
    5173       1    0.018650    0.012958
    5173       2    0.019427    0.014306
    5173       3    0.012535    0.011903
    5174       1    0.039249    0.019122
    5174       2    0.025287    0.017425
    5174       3    0.058377    0.026865
    5175       1    0.051135    0.022056
    5175       2    0.063913    0.028423
    5175       3    0.031578    0.019463
    5176       1    0.052560    0.021774
    5176       2    0.056201    0.025454
    5176       3    0.040381    0.021296
    5177       1    0.021578    0.013922
    5177       2    0.011991    0.011996
    5177       3    0.012077    0.011841
    5178       1    0.038735    0.018101
    5178       2    0.040414    0.020698
    5178       3    0.032518    0.018713
    5179       1    0.032335    0.016740
    5179       2    0.020111    0.015534
    5179       3    0.035601    0.019725
    5180       1    0.116434    0.033921
    5180       2    0.069981    0.031063
    5180       3    0.152263    0.046675
    5181       1    0.027220    0.015017
    5181       2    0.016925    0.014139
    5181       3    0.024113    0.016139
    5182       1    0.036023    0.017842
    5182       2    0.023032    0.016322
    5182       3    0.046150    0.023064
    5183       1    0.874522    0.035121
    5183       2    0.825953    0.047629
    5183       3    0.897749    0.034555
    5184       1    0.023550    0.014998
    5184       2    0.030429    0.018494
    5184       3    0.016132    0.013700
    5185       1    0.015315    0.011854
    5185       2    0.019156    0.013816
    5185       3    0.019481    0.014588
    5186       1    0.045567    0.021681
    5186       2    0.047773    0.023350
    5186       3    0.075022    0.030320
    5187       1    0.018340    0.012327
    5187       2    0.019096    0.014000
    5187       3    0.012414    0.011955
    5188       1    0.018790    0.012473
    5188       2    0.019637    0.014276
    5188       3    0.012950    0.012381
    5189       1    0.038844    0.019187
    5189       2    0.025355    0.017851
    5189       3    0.058574    0.027318
    5190       1    0.019057    0.012799
    5190       2    0.012806    0.012273
    5190       3    0.019688    0.014184
    5191       1    0.013072    0.011609
    5191       2    0.025987    0.017584
    5191       3    0.010425    0.010831
    5192       1    0.032649    0.017601
    5192       2    0.020977    0.015760
    5192       3    0.035129    0.019634
    5193       1    0.013151    0.011226
    5193       2    0.010617    0.011148
    5193       3    0.025946    0.017288
    5194       1    0.027645    0.015438
    5194       2    0.023745    0.016223
    5194       3    0.016862    0.013904
    5195       1    0.140929    0.036917
    5195       2    0.098251    0.033275
    5195       3    0.115338    0.034799
    5196       1    0.053271    0.023190
    5196       2    0.076932    0.031341
    5196       3    0.032915    0.020213
    5197       1    0.121455    0.033138
    5197       2    0.091956    0.031992
    5197       3    0.108616    0.033872
    5198       1    0.038201    0.018024
    5198       2    0.039033    0.020111
    5198       3    0.032098    0.018668
    5199       1    0.015419    0.011801
    5199       2    0.019446    0.014361
    5199       3    0.019605    0.014222
    5200       1    0.038540    0.019457
    5200       2    0.041964    0.021904
    5200       3    0.049986    0.023313
    5201       1    0.053339    0.021667
    5201       2    0.048369    0.022948
    5201       3    0.048309    0.022719
    5202       1    0.021000    0.013202
    5202       2    0.011353    0.011381
    5202       3    0.011753    0.011418
    5203       1    0.029405    0.016268
    5203       2    0.035661    0.019470
    5203       3    0.028077    0.017300
    5204       1    0.048972    0.020914
    5204       2    0.047767    0.022380
    5204       3    0.055707    0.024707
    5205       1    0.111540    0.031148
    5205       2    0.117206    0.035884
    5205       3    0.099945    0.032238
    5206       1    0.012191    0.011185
    5206       2    0.025602    0.017177
    5206       3    0.010023    0.011245
    5207       1    0.038502    0.019326
    5207       2    0.050738    0.023595
    5207       3    0.041852    0.020928
    5208       1    0.012169    0.011166
    5208       2    0.025637    0.017926
    5208       3    0.009984    0.011283
    5209       1    0.012422    0.011143
    5209       2    0.025069    0.017112
    5209       3    0.009944    0.010602
    5210       1    0.012319    0.010829
